인증업체코드,인증분야,인증분야명,name,lng,ltd,주소,전화
4432,1,위생등급제,(주)아이와푸즈코리아,126.9813773,37.56933844,서울특별시 종로구 청계천로 35 지하1층 (서린동),02-735-8899
4433,1,위생등급제,안동국시 소람,126.9841383,37.57363839,서울특별시 종로구 인사동9길 16 지하1층,02-720-4490
4434,1,위생등급제,인사동쭈꾸미,126.9859136,37.57214657,서울특별시 종로구 인사동길 15-14 (인사동),02-720-0608
4435,14,채식전문음식점,인사랑,126.9865066,37.57294672,서울특별시 종로구 인사동길 24 지상2층 (인사동 덕원빌딩),070 41622533
4436,1,위생등급제,작은인디아,126.9859994,37.5730656,서울특별시 종로구 인사동길 27 (인사동),02-730-5528
4437,1,위생등급제,황금정,126.9702586,37.57675676,서울특별시 종로구 자하문로1길 38 (체부동(지상12층)),
4438,1,위생등급제,삼성웰스토리(주) 시그니쳐타워 스냅스냅,126.9884228,37.56750131,서울특별시 중구 청계천로 100 지하1층 (수표동 시그니처타워),
4439,1,위생등급제,육미,126.9822472,37.56698518,서울특별시 중구 남대문로 109 (다동 지하1층),
4440,1,위생등급제,하나미,126.9817316,37.564729,서울특별시 중구 남대문로 81 13층 (소공동 롯데백화점 ),02-771-2500
4441,1,위생등급제,오장갈비,127.0000453,37.56461869,서울특별시 중구 마른내로 109 ,02-2267-9328
4442,1,위생등급제,엔젤,127.0551311,37.5644076,서울특별시 성동구 천호대로 320 (용답동),
4443,1,위생등급제,예손가 손칼국수,127.0653421,37.54542738,서울특별시 성동구 동일로 143 지상1층 127128호 (성수동2가),02-2205-5656
4444,1,위생등급제,아하바,126.9723637,37.56606066,서울특별시 중구 정동길 35 1층 (정동),
4445,4,저염실천음식점,강서면옥,126.9739769,37.56198131,서울특별시 중구 세종대로11길 35 (서소문동),02-752-1945
4446,6,먹을만큼적당히,대복,126.9778792,37.56274255,서울특별시 중구 세종대로14길  22-2(북창동 65),02-755-0189
4447,1,위생등급제,모모야마,126.981007,37.56534517,서울특별시 중구 을지로 30 호텔롯데 38층,02-771-1000
4448,1,위생등급제,호아빈 피트인 동대문점,127.007063,37.56574292,서울특별시 중구 을지로 264 (을지로6가Fitin 8층),
4449,1,위생등급제,코코이찌방야 롯데피트인 동대문점,127.007063,37.56574292,서울특별시 중구 을지로 264 (을지로6가 롯데피트인 8층 ),02-820-7042
4450,1,위생등급제,명동 가츠라,127.007063,37.56574292,서울특별시 중구 을지로 264 (을지로6가 8층 ),02-773-2882
4451,1,위생등급제,원조설렁탕,127.0356002,37.5657702,서울특별시 성동구 마장로 228-23 지상1층 (홍익동 123-6),02-2298-0008
4452,1,위생등급제,다원수산,127.0318788,37.56644521,서울특별시 성동구 마장로 200 (홍익동),02-2295-1645
4453,6,먹을만큼적당히,마장갈비,127.0425,37.56548321,서울특별시 성동구 마장로 292-1 (마장동 마장동 792 지상1층),02-2292-8588
4454,6,먹을만큼적당히,효소애,127.033136,37.56295621,서울특별시 성동구 왕십리로 332 지상2층 (도선동 256-5),02-2299-3487
4455,1,위생등급제,포보스 엔터식스한양대점,127.040028,37.55707597,서울특별시 성동구 왕십리로 241 상가동 지2층 (행당동 서울숲더샵주상복합건물),02-6454-6236
4456,9,트랜스지방 안심제과점,파리바게트(응봉점),127.0310842,37.54991032,서울특별시 성동구 독서당로 384 (응봉동(지상1층)),02-2298-8606
4457,9,트랜스지방 안심제과점,파리바게뜨(옥수점)-판매,127.0139769,37.54331467,서울특별시 성동구 독서당로 208 (옥수동),02-2281-8254
4458,1,위생등급제,우래식당,127.0359755,37.56482224,서울특별시 성동구 고산자로 281 (홍익동),02-2298-6290
4459,1,위생등급제,정성본샤브수끼(모라비아),126.9647427,37.52977,서울특별시 용산구 한강대로23길  55,02-2012-0555
4460,1,위생등급제,빌,126.9751781,37.61218849,서울특별시 종로구 평창30길 28 (평창동),02-3217-1090
4461,1,위생등급제,진고개,126.9928241,37.56309038,서울특별시 중구 충무로 19-1 (충무로3가),02-2267-0955
4462,1,위생등급제,정직한 고기총각 마장본점,127.037232,37.56953226,서울특별시 성동구 고산자로 335 지층 1층 2층 (마장동),7041003396
4463,1,위생등급제,꽃담꽃쌈,127.0367996,37.56491209,서울특별시 성동구 고산자로 284 (행당동 성동샤르망) 205206호,02-2295-0360
4464,6,먹을만큼적당히,꽃담꽃쌈,127.0367996,37.56491209,서울특별시 성동구 고산자로 284 (행당동성동샤르망 205206호),02-2295-0360
4465,9,트랜스지방 안심제과점,금자탑베이커리,127.0470201,37.53919037,서울특별시 성동구 성덕정길 29 (성수동1가),02-461-5939
4466,6,먹을만큼적당히,형제갈비,127.0516084,37.53773244,서울특별시 성동구 성덕정길 72-6 (성수동2가(1층)),02-468-5509
4467,1,위생등급제,이상갈비 북악정,126.9777516,37.61133847,서울특별시 종로구 평창36길 6 지하지상12층 (평창동),02-394-2340
4468,1,위생등급제,새마을식당,127.0015171,37.58223854,서울특별시 종로구 대학로11길 3 2층 (명륜4가),02-3672-7004
4469,1,위생등급제,신촌설렁탕본점,127.0734368,37.54706965,서울특별시 광진구 능동로19길 8 (화양동),02-462-7757
4470,1,위생등급제,부산갈비,126.9942705,37.5351559,서울특별시 용산구 이태원로27가길 18 지상1층 (이태원동),02-796-7641
4471,1,위생등급제,산토리니,126.9928992,37.53482786,서울특별시 용산구 이태원로27가길 43 (이태원동(지상2층)),02-790-3474
4472,6,먹을만큼적당히,장수한방삼계탕,126.9715167,37.53128551,서울특별시 용산구 한강대로48길 20 (한강로2가 84-1 지상1층),02-706-1176
4473,4,저염실천음식점,원할머니보쌈수유역점,127.0581679,37.61536266,서울특별시 성북구 한천로 ,02-994-2340
4474,7,안심식육판매소,농협하나로마트월곡점,127.0387096,37.60747438,서울특별시 성북구 오패산로 46 두산위브아파트 상가동 165호 (하월곡동),02-2281-8254
4475,2,채식메뉴음식점,주막벽송,127.049033,37.606429,서울특별시 성북구 화랑로 164 (상월곡동),
4476,2,채식메뉴음식점,소담골두부마을,127.0842647,37.5396526,서울특별시 광진구 자양로22길 15 (구의동1층),02-456-1473
4477,1,위생등급제,마루기,127.0605621,37.59549643,서울특별시 동대문구 이문로28길 16 (이문동(이문로 104-9)),02-967-3728
4478,1,위생등급제,영화장,127.0508761,37.59230429,서울특별시 동대문구 회기로13길 19 1층 (회기동),02-0968-9595
4479,1,위생등급제,신토불이 정릉점,127.0111303,37.60686032,서울특별시 성북구 보국문로 24-2 1층 (정릉동),02-921-8592
4480,2,채식메뉴음식점,정릉곤드레,127.0075295,37.61259811,서울특별시 성북구 보국문로 95 지하1층 (정릉동),
4481,1,위생등급제,더진국수육국밥(경희대점),127.0516827,37.59286616,서울특별시 동대문구 경희대로3길 14 (회기동),02-962-6871
4482,1,위생등급제,화주부,127.0512478,37.59267533,서울특별시 동대문구 경희대로3길 21 지하1층 (회기동),
4483,1,위생등급제,창동빈대떡,127.011091,37.6472894,서울특별시 강북구 4.19로 29 (수유동),02-903-2779
4484,1,위생등급제,아바이순대,127.0234591,37.64378096,서울특별시 강북구 노해로22길 7-2 (수유동),02-900-6494
4485,1,위생등급제,향나무집,127.0289706,37.58591825,서울특별시 성북구 인촌로22길 5 (안암동5가),02-929-0720
4486,1,위생등급제,박가뼈다귀감자탕,127.0656391,37.56409228,서울특별시 동대문구 천호대로83길 46,02-2242-2533
4487,1,위생등급제,대관령쌈밥,127.0994782,37.59884336,서울특별시 중랑구 용마산로115길 15 (망우동),02-437-9192
4488,1,위생등급제,부뚜막순대국,127.0977252,37.5987367,서울특별시 중랑구 용마산로115길 46 (망우동),02-496-1366
4489,1,위생등급제,맹돌이생선구이쌈밥,127.0970452,37.59835164,서울특별시 중랑구 용마산로115길 59 2층 (망우동),02-491-8221
4490,6,먹을만큼적당히,성북설렁탕,126.9933646,37.59456754,서울특별시 성북구 성북로 147 (성북동),02-762-3342
4491,1,위생등급제,소한마리 정육식당 정릉점,127.0033659,37.60786631,서울특별시 성북구 정릉로 165 (정릉동1~3층(3층134㎡)),02-943-2495
4492,1,위생등급제,갈비명가이상(길음신관),127.0257251,37.60388478,서울특별시 성북구 정릉로 395 (하월곡동),02-919-8000
4493,1,위생등급제,삼청각 한식당,126.9835263,37.59728037,서울특별시 성북구 대사관로 3 (성북동),02-765-3700
4494,1,위생등급제,태백숯불갈비,127.0310299,37.61563601,서울특별시 강북구 도봉로10길 66 (미아동),02-982-9992
4495,1,위생등급제,장안골,127.0750818,37.57155771,서울특별시 동대문구 장한로26길 67 (장안동) 101~103호,02-3394-7686
4496,1,위생등급제,두채사랑 전주콩나물 국밥,127.0882197,37.58517886,서울특별시 중랑구 면목로 371 1층 (면목동),02-433-8118
4497,4,저염실천음식점,찜집,127.0859431,37.57845913,서울특별시 중랑구 면목로 287,02-494-0044
4498,1,위생등급제,숯불집,127.0860102,37.57775631,서울특별시 중랑구 면목로 280 (면목동),02-492-9229
4499,6,먹을만큼적당히,장수 닭한마리 손칼국수,127.0856906,37.57543558,서울특별시 중랑구 면목로 254-1 (면목동),
4500,1,위생등급제,춘천터닭갈비,127.0882175,37.58328678,서울특별시 중랑구 면목로 351 (면목동),02-2208-1921
4501,1,위생등급제,최가네남원골추어탕,127.0847429,37.57426857,서울특별시 중랑구 면목로 239 (면목동),02-469-5592
4502,1,위생등급제,김밥천국,127.1002702,37.59497564,서울특별시 중랑구 용마산로 494 (망우동),02-494-7788
4503,1,위생등급제,훔친갈비,127.101313,37.60908425,서울특별시 중랑구 용마산로 652 (신내동),02-437-1212
4504,1,위생등급제,삼대(三代)신(辛)냉면,127.0890711,37.58893356,서울특별시 중랑구 겸재로 193 (면목동),02-435-9204
4505,1,위생등급제,천하장사닭갈비,127.0908106,37.58928182,서울특별시 중랑구 겸재로 209 (면목동),02-492-6888
4506,6,먹을만큼적당히,태능갈비,127.0958393,37.59044913,서울특별시 중랑구 겸재로 255 (망우동),02-2207-1990
4507,6,먹을만큼적당히,명동칼국수샤브샤브,0,0,서울특별시 중랑구 망우로 353 지하1층 (상봉동),02-2208-0272
4508,2,채식메뉴음식점,씨제이푸드빌(주)빕스 상봉역점,127.0818458,37.59573947,서울특별시 중랑구 망우로 263 (상봉동외 2필지),02-491-1997
4509,1,위생등급제,일품정,127.0886502,37.59680133,서울특별시 중랑구 망우로 326 (상봉동),02-434-9706
4510,1,위생등급제,박가뼈다귀,127.074076,37.59381288,서울특별시 중랑구 망우로 193 (중화동),02-496-1600
4511,1,위생등급제,동강오리,127.1043276,37.6007745,서울특별시 중랑구 망우로 469 (망우동),02-493-5245
4512,4,저염실천음식점,할매복집,127.079233,37.61771099,서울특별시 중랑구 공릉로 82 (묵동),02-979-7606
4513,6,먹을만큼적당히,춘천골닭갈비(먹골점),127.078318,37.61363192,서울특별시 중랑구 공릉로 32 (묵동공감대아파트상가 B04호),02-978-2435
4514,1,위생등급제,곽만근갈비탕상봉점,127.0859324,37.5927633,서울특별시 중랑구 봉우재로 117 (상봉동),02-494-1700
4515,6,먹을만큼적당히,새누리칼국수,127.0929412,37.5944951,서울특별시 중랑구 상봉로 97 (상봉동),02-493-5688
4516,6,먹을만큼적당히,새누리칼국수,127.0929412,37.5944951,서울특별시 중랑구 상봉로 97 (상봉동),02-432-6657
4517,6,먹을만큼적당히,황토왕김치감자탕,127.0848516,37.53833672,서울특별시 광진구 아차산로51길 31 (구의동),02-452-5714
4518,1,위생등급제,도심속은행가든,127.0985485,37.54295002,서울특별시 광진구 아차산로69길 20 (광장동),02-457-7100
4519,6,먹을만큼적당히,정주집,127.0048324,37.5887256,서울특별시 성북구 성북로5길  9-7,02-764-6996
4520,1,위생등급제,한강옥,127.1099758,37.54824861,서울특별시 광진구 아차산로78길 147 (광장동),02-456-0091
4521,4,저염실천음식점,수현회집,127.0331898,37.5618786,서울특별시 성동구 무학봉28길 12 지상1층 (행당동 286-17),02-2295-9524
4522,1,위생등급제,미스터 몽,127.0710258,37.57264142,서울특별시 동대문구 답십리로 275 1층 (장안동),02-2248-1112
4523,9,트랜스지방 안심제과점,파리바게뜨(동대문구청점),127.0387704,37.57627121,서울특별시 동대문구 고산자로 410 1층 (용두동),02-969-1721
4524,1,위생등급제,완도회집,127.0383446,37.5847515,서울특별시 동대문구 고산자로 503-2 (제기동),02-0967-6880
4525,8,안심참기름,대풍농산물,127.0387734,37.58196909,서울특별시 동대문구 고산자로 474 (제기동),02-962-9307
4526,1,위생등급제,휘경동장어셀프타운,127.0653727,37.59084835,서울특별시 동대문구 망우로 114 1층 (휘경동),02-2245-9581
4527,1,위생등급제,솔마루,126.9625837,37.5397272,서울특별시 용산구 효창원로62길 16 1층 (효창동),02-712-0708
4528,2,채식메뉴음식점,신토불이보리밥집,127.0518102,37.61342309,서울특별시 성북구 장위로40길 7 (장위동),02-919-1957
4529,1,위생등급제,나정순할매쭈꾸미,127.0370757,37.58301118,서울특별시 동대문구 약령시로 65 (제기동지상 1층~2층),02-957-3310
4530,1,위생등급제,옛터식당,127.0763802,37.59260769,서울특별시 중랑구 중랑천로10길 63-3 (상봉동),02-439-3977
4531,1,위생등급제,원추어탕,127.0441518,37.57948406,서울특별시 동대문구 왕산로 188 (전농동),02-966-0948
4532,1,위생등급제,풍찬뼈다귀,127.0502092,37.58382083,서울특별시 동대문구 왕산로 258-1 (전농동(망우로 25-1)),02-964-2665
4533,1,위생등급제,샤브퀸,127.0618735,37.59847984,서울특별시 동대문구 이문로 136 2층 F-131415호 (이문동 웰츠타워),02-959-1177
4534,1,위생등급제,봉평메밀진부령시래기,127.0609212,37.59712884,서울특별시 동대문구 이문로 118 2층 (이문동),02-959-9838
4535,1,위생등급제,시래정각,127.0682625,37.56633968,서울특별시 동대문구 장한로 60 1층 (장안동 웅진타워),02-2215-9864
4536,1,위생등급제,설빙(서울장안점),127.0718446,37.57183002,서울특별시 동대문구 장한로 130 2층 202호 (장안동),02-2214-7781
4537,1,위생등급제,수목원맛쌈밥,127.0419032,37.59115094,서울특별시 동대문구 회기로 48 (청량리동707 (회기로 50)),02-962-3497
